Recency,Frequency,Monetary,CustomerID
0.07495973261195202,-0.49220903073960814,0.6211608327286124,10001
0.959928225591801,-0.49220903073960814,-0.49347864901531974,10003
-0.9783542285975361,1.651530638533281,0.9969413960909351,10005
-1.5100660503086187,-0.49220903073960814,-2.0946482883153372,10008
0.951434238928426,-0.49220903073960814,-0.3037620524665099,10009
0.008499382638992454,-0.49220903073960814,1.0231925695075446,10010
0.21059536397008577,-0.49220903073960814,-0.052363208088644926,10011
0.7175241089893033,-0.49220903073960814,-0.3376611377756071,10012
-1.9494137081150293,-0.49220903073960814,1.1170003841880192,10017
-0.046356028213771515,-0.49220903073960814,0.4614007438616999,10018
0.6169189732506781,1.651530638533281,0.8913301223556954,10020
-0.7305348010607629,-0.49220903073960814,-0.5368300022008837,10022
0.4919802786088173,-0.49220903073960814,0.5877147806952701,10023
-1.1606122741597604,-0.49220903073960814,0.4810382147096044,10025
0.6303557093653067,-0.49220903073960814,1.0691232827620165,10033
-1.1330402093809506,-0.49220903073960814,0.6471465742958826,10043
-0.5454618635103244,1.651530638533281,1.010292719899117,10045
0.9967516155645516,-0.49220903073960814,-1.075878351924858,10047
0.20945400716278706,-0.49220903073960814,-0.29939256286460164,10050
0.6844288523025561,-0.49220903073960814,0.8490575870794048,10055
0.7541130024066602,-0.49220903073960814,0.17912928022566144,10058
1.0312516063985437,-0.49220903073960814,-0.024876228336448952,10062
0.4429120975995685,3.1725381396004284,1.2303547733871572,10063
0.14330462031557545,-0.49220903073960814,-0.39074159908750267,10066
-0.38158310756964425,1.651530638533281,0.6999908459241178,10067
0.3496164499634011,-0.49220903073960814,-0.0634172300624421,10068
0.7994007006744318,-0.49220903073960814,1.0571793865205779,10069
0.15424338941878352,-0.49220903073960814,0.39995626140142254,10076
0.7811565188764555,-0.49220903073960814,0.8543642043134742,10077
0.3778828550562051,-0.49220903073960814,0.848468089171239,10084
0.45983873338111103,-0.49220903073960814,1.3193152346452226,10086
0.9122672379047395,-0.49220903073960814,1.335615632865813,10090
1.0033457167686237,-0.49220903073960814,-0.5251450962791023,10091
0.7086712532298509,-0.49220903073960814,-0.12267180684202177,10092
0.5337956217899412,-0.49220903073960814,-1.762750236890806,10093
-1.2794373054340578,-0.49220903073960814,-0.7995591445056718,10095
0.6266418355433551,-0.49220903073960814,-0.164284527127737,10101
0.9808447118853324,-0.49220903073960814,-0.16397711240337404,10104
-0.49946869917898046,-0.49220903073960814,0.8254298635573772,10105
0.12105154273981482,1.651530638533281,0.5863559661469078,10109
0.41001091670779544,-0.49220903073960814,1.0368495075158486,10116
-2.515740228781479,-0.49220903073960814,-1.4593974305307373,10118
0.6766835081681448,-0.49220903073960814,0.8503231083317474,10120
-2.7008708099263363,3.1725381396004284,0.33462809246592073,10126
-0.9330368519614114,1.651530638533281,0.6300683459595182,10131
0.58947637194785,-0.49220903073960814,-1.0266809224092852,10133
-0.45781232269592287,-0.49220903073960814,0.29880539510683296,10135
-1.8594284301142483,-0.49220903073960814,0.49869311241288933,10150
0.44650012347392704,1.651530638533281,-0.4009030947709965,10153
0.17101879896155917,-0.49220903073960814,-0.9633872137751324,10154
0.9620402002371297,-0.49220903073960814,-1.2852719109275088,10157
0.939632743095495,-0.49220903073960814,0.7542451660538388,10158
-0.2449789859073696,-0.49220903073960814,0.6578694652986521,10162
-0.7097759167051244,1.651530638533281,1.5539374960036068,10165
0.36043496313183865,1.651530638533281,0.6892692222251593,10166
-0.6015801380068655,-0.49220903073960814,0.7343488748606039,10167
0.875502575764628,-0.49220903073960814,-1.20290399446427,10168
0.18165241735828302,1.651530638533281,-0.07095908949743276,10169
0.8093220892839087,1.651530638533281,0.7382838243311509,10170
-1.8690260242368046,-0.49220903073960814,-1.3846332494435656,10171
-0.1713572504029813,3.1725381396004284,0.4573254745922722,10174
0.9347633459460857,-0.49220903073960814,-2.642134810020298,10184
-0.33655144670726117,-0.49220903073960814,-0.6345062945594488,10185
0.6184211291745328,-0.49220903073960814,-1.4441665983742702,10189
0.8384940135638466,-0.49220903073960814,-0.2955042622062865,10191
-1.408764686804405,-0.49220903073960814,-0.8800224426359788,10192
-2.9296393099512104,1.651530638533281,1.2312676589858533,10197
0.7741459376480438,-0.49220903073960814,-2.3105079891323017,10200
0.9962425233535445,-0.49220903073960814,-2.495723371913605,10208
-0.06282932954398744,-0.49220903073960814,0.7995996002279122,10210
0.6428780101141967,1.651530638533281,-1.408058643142277,10212
0.1979662805975209,-0.49220903073960814,1.3520124396140107,10213
0.5971771861503138,-0.49220903073960814,0.17778526956902543,10215
0.523095114531071,3.1725381396004284,0.2861805816166172,10216
-0.7156620247860808,-0.49220903073960814,-0.5774947875135296,10217
0.7289808406269901,1.651530638533281,-0.7396122214740437,10221
0.21628217477039732,-0.49220903073960814,0.2372029155180174,10225
0.9625674792343552,-0.49220903073960814,-0.08920944015770865,10228
-0.07958600096849223,1.651530638533281,0.021951072886093062,10230
-2.409363965256238,-0.49220903073960814,-0.6493821083106455,10232
0.723606217759755,-0.49220903073960814,1.1328941581764067,10233
1.0559885811269614,-0.49220903073960814,-0.06765407778657018,10236
-0.08112372492408727,-0.49220903073960814,-0.569098324725588,10245
0.776062923357365,-0.49220903073960814,0.681156722717625,10251
-0.8862111169486916,-0.49220903073960814,-0.3766664772094159,10252
0.08539247407864785,3.1725381396004284,1.6166389149574438,10257
0.3071676049232851,-0.49220903073960814,-0.7579153670525223,10259
1.0726086173737726,-0.49220903073960814,0.17701258037037282,10263
0.5114385045657527,-0.49220903073960814,-0.04980705817091293,10266
-1.0258830657148243,-0.49220903073960814,-0.971129039062521,10268
0.2551865773794494,-0.49220903073960814,1.1927260142958451,10269
0.280993329559678,-0.49220903073960814,0.2691323203647329,10271
0.7862236196306659,-0.49220903073960814,0.6357377870469427,10273
0.2375942631820776,-0.49220903073960814,-1.519122624278567,10274
-1.284717252905034,1.651530638533281,1.3806987415129341,10278
1.0419995861998927,-0.49220903073960814,0.4444439445002827,10281
0.5508365447944805,-0.49220903073960814,-0.43434167569068366,10282
0.4624846777608982,-0.49220903073960814,1.123863517497725,10287
-0.207472783496891,-0.49220903073960814,-0.7728065233413971,10292
-0.48771767702998325,-0.49220903073960814,-2.8329511601157478,10296
1.0497424817961694,-0.49220903073960814,0.2357756483253689,10298
0.549226382570719,-0.49220903073960814,0.4267748763545343,10299
-0.4156924274239696,-0.49220903073960814,0.5863858493250022,10300
-0.4669165751648102,-0.49220903073960814,0.804527283416142,10302
-3.446549718921842,-0.49220903073960814,-0.11885632508149672,10303
0.042973890452363314,1.651530638533281,1.2797194275663242,10304
-0.12198107775722136,-0.49220903073960814,-0.721945361581021,10306
-0.538053858809476,1.651530638533281,0.40508483272830054,10315
0.6214185097657638,-0.49220903073960814,0.18789881898626334,10320
-0.5065879605139235,-0.49220903073960814,1.2137268429893446,10323
0.03344336654482327,-0.49220903073960814,-0.03815226047305984,10324
0.7874862872391915,-0.49220903073960814,-0.015707548779654672,10329
0.10592863219142783,-0.49220903073960814,-0.021242643371822467,10334
0.27673940173609196,-0.49220903073960814,-0.08336146135606018,10336
-1.7510782086215964,-0.49220903073960814,0.9378112826286772,10338
-1.840512342096452,1.651530638533281,-0.5337794977345874,10340
-1.3504150365562813,1.651530638533281,1.005482619318954,10344
-0.400622435251541,3.1725381396004284,1.0300127795788447,10345
1.0351736969451315,-0.49220903073960814,0.8364122085972326,10349
0.06175969427908987,-0.49220903073960814,0.17932444770375416,10350
0.782425767164928,-0.49220903073960814,-2.4520868613794207,10351
0.6653064687960509,-0.49220903073960814,-0.03419607459113983,10352
0.08279474474301089,1.651530638533281,1.198810939955344,10353
0.14208158446931063,-0.49220903073960814,0.6900074812105438,10354
-3.118775988271462,-0.49220903073960814,-0.8801421527724285,10357
-0.7068461463055176,1.651530638533281,0.6227107492129954,10359
1.021376732953827,-0.49220903073960814,0.6427476900496646,10362
-2.5736274304457507,-0.49220903073960814,0.09702053398799619,10363
